ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
4.101104005670230257e-01,-7.998727332610449992e+01,8.000000001169718189e+01
4.030261805056701285e-01,-7.998749316583158020e+01,8.000000001149508932e+01
3.960643327952876880e-01,-7.998770920806164497e+01,8.000000001129652105e+01
3.892227435839437089e-01,-7.998792151839251119e+01,8.000000001110136338e+01
3.824993355342549695e-01,-7.998813016128862330e+01,8.000000001090961632e+01
3.758920671925940482e-01,-7.998833520010113318e+01,8.000000001072118039e+01
3.693989323693137594e-01,-7.998853669708667269e+01,8.000000001053599874e+01
3.630179595295054962e-01,-7.998873471342655250e+01,8.000000001035401453e+01
3.567472111944696156e-01,-7.998892930924520783e+01,8.000000001017514251e+01
3.505847833533640712e-01,-7.998912054362848778e+01,8.000000000999936844e+01
3.445288048851063989e-01,-7.998930847464167471e+01,8.000000000982664972e+01
3.385774369902504466e-01,-7.998949315934687831e+01,8.000000000965688685e+01
3.327288726326083079e-01,-7.998967465382061448e+01,8.000000000949007983e+01
3.269813359906680872e-01,-7.998985301317081564e+01,8.000000000932615762e+01
3.213330819183247145e-01,-7.999002829155332961e+01,8.000000000916504916e+01
3.157823954149991952e-01,-7.999020054218858888e+01,8.000000000900672603e+01
3.103275911049185876e-01,-7.999036981737768315e+01,8.000000000885115981e+01
3.049670127254024976e-01,-7.999053616851834647e+01,8.000000000869829364e+01
2.996990326239033497e-01,-7.999069964612037609e+01,8.000000000854801385e+01
2.945220512638749844e-01,-7.999086029982102275e+01,8.000000000840033465e+01
2.894344967390641288e-01,-7.999101817840022477e+01,8.000000000825525603e+01
2.844348242961979856e-01,-7.999117332979521677e+01,8.000000000811266432e+01
2.795215158659669630e-01,-7.999132580111529478e+01,8.000000000797251687e+01
2.746930796021241350e-01,-7.999147563865579968e+01,8.000000000783481369e+01
2.699480494284471344e-01,-7.999162288791251285e+01,8.000000000769949793e+01
2.652849845936129936e-01,-7.999176759359521327e+01,8.000000000756647012e+01
2.607024692337574501e-01,-7.999190979964151893e+01,8.000000000743578710e+01
2.561991119425658936e-01,-7.999204954922993238e+01,8.000000000730734939e+01
2.517735453487426889e-01,-7.999218688479317052e+01,8.000000000718114279e+01
2.474244257009363956e-01,-7.999232184803089751e+01,8.000000000705708203e+01
2.431504324596107935e-01,-7.999245447992254299e+01,8.000000000693519553e+01
2.389502678961678561e-01,-7.999258482073963705e+01,8.000000000681541223e+01
2.348226566988897701e-01,-7.999271291005801743e+01,8.000000000669770372e+01
2.307663455857253687e-01,-7.999283878676993709e+01,8.000000000658202737e+01
2.267801029236924115e-01,-7.999296248909584506e+01,8.000000000646834053e+01
2.228627183549713731e-01,-7.999308405459591143e+01,8.000000000635658637e+01
2.190130024294116018e-01,-7.999320352018152391e+01,8.000000000624677909e+01
2.152297862433220077e-01,-7.999332092212652867e+01,8.000000000613889029e+01
2.115119210845720910e-01,-7.999343629607800210e+01,8.000000000603283468e+01
2.078582780838249267e-01,-7.999354967706744901e+01,8.000000000592861227e+01
2.042677478717498663e-01,-7.999366109952119075e+01,8.000000000582622306e+01
2.007392402421889765e-01,-7.999377059727076755e+01,8.000000000572556758e+01
1.972716838211503732e-01,-7.999387820356341194e+01,8.000000000562664582e+01
1.938640257414501467e-01,-7.999398395107206738e+01,8.000000000552944357e+01
1.905152313230794869e-01,-7.999408787190520798e+01,8.000000000543391820e+01
1.872242837590419873e-01,-7.999418999761671500e+01,8.000000000534004130e+01
1.839901838065856610e-01,-7.999429035921538400e+01,8.000000000524777022e+01
1.808119494838032193e-01,-7.999438898717441759e+01,8.000000000515713339e+01
1.776886157714743508e-01,-7.999448591144057730e+01,8.000000000506803133e+01
1.746192343200728969e-01,-7.999458116144336373e+01,8.000000000498050667e+01
1.716028731618122194e-01,-7.999467476610388417e+01,8.000000000489444574e+01
1.686386164276266753e-01,-7.999476675384364910e+01,8.000000000480991957e+01
1.657255640691402687e-01,-7.999485715259325502e+01,8.000000000472682871e+01
1.628628315853170860e-01,-7.999494598980078308e+01,8.000000000464520156e+01
1.600495497539461409e-01,-7.999503329244024030e+01,8.000000000456495286e+01
1.572848643677316471e-01,-7.999511908701964558e+01,8.000000000448606841e+01
1.545679359748869386e-01,-7.999520339958915827e+01,8.000000000440856240e+01
1.518979396242321755e-01,-7.999528625574890839e+01,8.000000000433243486e+01
1.492740646147701911e-01,-7.999536768065679837e+01,8.000000000425757207e+01
1.466955142494860143e-01,-7.999544769903619112e+01,8.000000000418404511e+01
1.441615055934721834e-01,-7.999552633518331390e+01,8.000000000411178291e+01
1.416712692361757620e-01,-7.999560361297487532e+01,8.000000000404074285e+01
1.392240490577677237e-01,-7.999567955587495760e+01,8.000000000397092492e+01
1.368191019996339020e-01,-7.999575418694233520e+01,8.000000000390232913e+01
1.344556978386575452e-01,-7.999582752883756598e+01,8.000000000383489862e+01
1.321331189655727822e-01,-7.999589960382978404e+01,8.000000000376863341e+01
1.298506601670329497e-01,-7.999597043380329353e+01,8.000000000370354769e+01
1.276076284115211790e-01,-7.999604004026447512e+01,8.000000000363958463e+01
1.254033426388994066e-01,-7.999610844434826618e+01,8.000000000357673002e+01
1.232371335535960566e-01,-7.999617566682442771e+01,8.000000000351495544e+01
1.211083434214320770e-01,-7.999624172810395351e+01,8.000000000345424667e+01
1.190163258698822418e-01,-7.999630664824525184e+01,8.000000000339454687e+01
1.169604456917966578e-01,-7.999637044696029875e+01,8.000000000333592709e+01
1.149400786525574397e-01,-7.999643314362059243e+01,8.000000000327831629e+01
1.129546113005430591e-01,-7.999649475726288017e+01,8.000000000322168603e+01
1.110034407808751095e-01,-7.999655530659514113e+01,8.000000000316600790e+01
1.090859746523200474e-01,-7.999661481000229912e+01,8.000000000311131032e+01
1.072016307074225711e-01,-7.999667328555143797e+01,8.000000000305756487e+01
1.053498367957938914e-01,-7.999673075099782693e+01,8.000000000300474312e+01
1.035300306502754397e-01,-7.999678722378988027e+01,8.000000000295283087e+01
1.017416597163338376e-01,-7.999684272107464267e+01,8.000000000290184232e+01
9.998418098415311206e-02,-7.999689725970296195e+01,8.000000000285172064e+01
9.825706082390733842e-02,-7.999695085623454816e+01,8.000000000280246581e+01
9.655977482360333930e-02,-7.999700352694324579e+01,8.000000000275406364e+01
9.489180762995103047e-02,-7.999705528782156705e+01,8.000000000270648570e+01
9.325265279177853694e-02,-7.999710615458586460e+01,8.000000000265971778e+01
9.164181260637303816e-02,-7.999715614268106378e+01,8.000000000261375988e+01
9.005879796829009687e-02,-7.999720526728519587e+01,8.000000000256862620e+01
8.850312822085980302e-02,-7.999725354331411609e+01,8.000000000252424570e+01
8.697433101023750723e-02,-7.999730098542609369e+01,8.000000000248064680e+01
8.547194214197356699e-02,-7.999734760802616051e+01,8.000000000243778686e+01
8.399550544012747422e-02,-7.999739342527054475e+01,8.000000000239570852e+01
8.254457260867198443e-02,-7.999743845107080631e+01,8.000000000235434072e+01
8.111870309544171043e-02,-7.999748269909837006e+01,8.000000000231366926e+01
7.971746395829541754e-02,-7.999752618278840544e+01,8.000000000227372254e+01
7.834042973377182417e-02,-7.999756891534410386e+01,8.000000000223444374e+01
7.698718230778095473e-02,-7.999761090974038780e+01,8.000000000219586127e+01
7.565731078873814963e-02,-7.999765217872828771e+01,8.000000000215794671e+01
7.435041138278461470e-02,-7.999769273483835264e+01,8.000000000212070006e+01
7.306608727111975343e-02,-7.999773259038488504e+01,8.000000000208406448e+01
7.180394848962348697e-02,-7.999777175746928037e+01,8.000000000204808259e+01
7.056361181036160946e-02,-7.999781024798409135e+01,8.000000000201271178e+01
6.934470062522826717e-02,-7.999784807361625383e+01,8.000000000197796624e+01
6.814684483167507412e-02,-7.999788524585093796e+01,8.000000000194381755e+01
6.696968072024664376e-02,-7.999792177597490195e+01,8.000000000191022309e+01
6.581285086417722197e-02,-7.999795767507990263e+01,8.000000000187725391e+01
6.467600401089552975e-02,-7.999799295406610611e+01,8.000000000184483895e+01
6.355879497531091715e-02,-7.999802762364546993e+01,8.000000000181297821e+01
6.246088453505847099e-02,-7.999806169434475578e+01,8.000000000178168591e+01
6.138193932747459947e-02,-7.999809517650901114e+01,8.000000000175089099e+01
6.032163174837899822e-02,-7.999812808030461042e+01,8.000000000172066450e+01
5.927963985258691976e-02,-7.999816041572222503e+01,8.000000000169094960e+01
5.825564725622798395e-02,-7.999819219257992131e+01,8.000000000166173209e+01
5.724934304056619044e-02,-7.999822342052630120e+01,8.000000000163304037e+01
5.626042165767741049e-02,-7.999825410904318801e+01,8.000000000160484603e+01
5.528858283765349102e-02,-7.999828426744861076e+01,8.000000000157710645e+01
5.433353149743485461e-02,-7.999831390489980265e+01,8.000000000154987845e+01
5.339497765119521205e-02,-7.999834303039551742e+01,8.000000000152311941e+01
5.247263632230375618e-02,-7.999837165277939732e+01,8.000000000149680091e+01
5.156622745681412739e-02,-7.999839978074211899e+01,8.000000000147095136e+01
5.067547583837818392e-02,-7.999842742282419294e+01,8.000000000144555656e+01
4.980011100476280234e-02,-7.999845458741883419e+01,8.000000000142057388e+01
4.893986716566437606e-02,-7.999848128277399439e+01,8.000000000139604595e+01
4.809448312202445341e-02,-7.999850751699538876e+01,8.000000000137193013e+01
4.726370218669402601e-02,-7.999853329804859925e+01,8.000000000134821221e+01
4.644727210654808758e-02,-7.999855863376150467e+01,8.000000000132490641e+01
4.564494498584698717e-02,-7.999858353182703752e+01,8.000000000130199851e+01
4.485647721102267727e-02,-7.999860799980500303e+01,8.000000000127951694e+01
4.408162937663539366e-02,-7.999863204512473658e+01,8.000000000125741906e+01
4.332016621272979234e-02,-7.999865567508719266e+01,8.000000000123569066e+01
4.257185651338697696e-02,-7.999867889686723288e+01,8.000000000121437438e+01
4.183647306652327896e-02,-7.999870171751577175e+01,8.000000000119339916e+01
4.111379258491038718e-02,-7.999872414396193676e+01,8.000000000117279342e+01
4.040359563836594392e-02,-7.999874618301515738e+01,8.000000000115254295e+01
3.970566658711455199e-02,-7.999876784136718300e+01,8.000000000113264775e+01
3.901979351637011040e-02,-7.999878912559432820e+01,8.000000000111310783e+01
3.834576817188507791e-02,-7.999881004215907865e+01,8.000000000109386633e+01
3.768338589682281026e-02,-7.999883059741250690e+01,8.000000000107499432e+01
3.703244556957135253e-02,-7.999885079759577877e+01,8.000000000105640652e+01
3.639274954270224627e-02,-7.999887064884248389e+01,8.000000000103814557e+01
3.576410358287077096e-02,-7.999889015718001417e+01,8.000000000102022568e+01
3.514631681196293128e-02,-7.999890932853185177e+01,8.000000000100261843e+01
3.453920164908216156e-02,-7.999892816871896173e+01,8.000000000098532382e+01
3.394257375355380635e-02,-7.999894668346198046e+01,8.000000000096832764e+01
3.335625196902363560e-02,-7.999896487838252312e+01,8.000000000095158725e+01
3.278005826839613945e-02,-7.999898275900518740e+01,8.000000000093514529e+01
3.221381769981595394e-02,-7.999900033075918770e+01,8.000000000091901597e+01
3.165735833353988671e-02,-7.999901759897983311e+01,8.000000000090314245e+01
3.111051120972491840e-02,-7.999903456891034637e+01,8.000000000088751051e+01
3.057311028713224563e-02,-7.999905124570344128e+01,8.000000000087219121e+01
3.004499239269637842e-02,-7.999906763442275803e+01,8.000000000085712770e+01
2.952599717201026888e-02,-7.999908374004431266e+01,8.000000000084231999e+01
2.901596704059922899e-02,-7.999909956745851503e+01,8.000000000082776808e+01
2.851474713608537562e-02,-7.999911512147092196e+01,8.000000000081347196e+01
2.802218527121719607e-02,-7.999913040680442577e+01,8.000000000079941742e+01
2.753813188758613001e-02,-7.999914542810002160e+01,8.000000000078563289e+01
2.706244001023367859e-02,-7.999916018991875433e+01,8.000000000077204731e+01
2.659496520304731326e-02,-7.999917469674279857e+01,8.000000000075871753e+01
2.613556552489426643e-02,-7.999918895297693666e+01,8.000000000074558670e+01
2.568410148654409406e-02,-7.999920296294983757e+01,8.000000000073271167e+01
2.524043600827824765e-02,-7.999921673091535013e+01,8.000000000072003559e+01
2.480443437828841469e-02,-7.999923026105399515e+01,8.000000000070761530e+01
2.437596421173642697e-02,-7.999924355747387494e+01,8.000000000069540818e+01
2.395489541062836500e-02,-7.999925662421222228e+01,8.000000000068340000e+01
2.354110012427392332e-02,-7.999926946523667937e+01,8.000000000067159078e+01
2.313445271045819207e-02,-7.999928208444609368e+01,8.000000000065999473e+01
2.273482969730042727e-02,-7.999929448567209533e+01,8.000000000064858341e+01
2.234210974577443068e-02,-7.999930667268014872e+01,8.000000000063739947e+01
2.195617361283952115e-02,-7.999931864917060409e+01,8.000000000062640026e+01
2.157690411525857097e-02,-7.999933041877997653e+01,8.000000000061555738e+01
2.120418609400123375e-02,-7.999934198508192651e+01,8.000000000060492766e+01
2.083790637930871964e-02,-7.999935335158825467e+01,8.000000000059449690e+01
2.047795375629292425e-02,-7.999936452175039392e+01,8.000000000058420824e+01
2.012421893119710828e-02,-7.999937549895982158e+01,8.000000000057413274e+01
1.977659449819089976e-02,-7.999938628654967943e+01,8.000000000056421356e+01
1.943497490675052952e-02,-7.999939688779541314e+01,8.000000000055445071e+01
1.909925642964972400e-02,-7.999940730591596605e+01,8.000000000054487259e+01
1.876933713140861368e-02,-7.999941754407450389e+01,8.000000000053546501e+01
1.844511683740416783e-02,-7.999942760537982167e+01,8.000000000052619953e+01
1.812649710341322426e-02,-7.999943749288684103e+01,8.000000000051709037e+01
1.781338118574070026e-02,-7.999944720959767608e+01,8.000000000050813753e+01
1.750567401180583640e-02,-7.999945675846269921e+01,8.000000000049938365e+01
1.720328215133908739e-02,-7.999946614238125164e+01,8.000000000049072924e+01
1.690611378796068320e-02,-7.999947536420260974e+01,8.000000000048223114e+01
1.661407869134442702e-02,-7.999948442672683768e+01,8.000000000047388937e+01
1.632708818976312884e-02,-7.999949333270562590e+01,8.000000000046568971e+01
1.604505514319384818e-02,-7.999950208484307268e+01,8.000000000045766058e+01
1.576789391690656267e-02,-7.999951068579674995e+01,8.000000000044977355e+01
1.549552035540907070e-02,-7.999951913817807281e+01,8.000000000044198600e+01
1.522785175687531994e-02,-7.999952744455350739e+01,8.000000000043434056e+01
1.496480684808264815e-02,-7.999953560744521042e+01,8.000000000042686565e+01
1.470630575973067011e-02,-7.999954362933162599e+01,8.000000000041949022e+01
1.445227000216729209e-02,-7.999955151264850883e+01,8.000000000041225690e+01
1.420262244154726558e-02,-7.999955925978946425e+01,8.000000000040513726e+01
1.395728727647420168e-02,-7.999956687310685766e+01,8.000000000039811709e+01
1.371619001489701554e-02,-7.999957435491229774e+01,8.000000000039123904e+01
1.347925745154071597e-02,-7.999958170747756014e+01,8.000000000038447467e+01
1.324641764566796345e-02,-7.999958893303501384e+01,8.000000000037780978e+01
1.301759989927318666e-02,-7.999959603377870110e+01,8.000000000037130121e+01
1.279273473558203630e-02,-7.999960301186463596e+01,8.000000000036487791e+01
1.257175387793249555e-02,-7.999960986941155738e+01,8.000000000035856829e+01
1.235459022906311780e-02,-7.999961660850165401e+01,8.000000000035237235e+01
1.214117785075746921e-02,-7.999962323118116103e+01,8.000000000034626169e+01
1.193145194381935517e-02,-7.999962973946094280e+01,8.000000000034025049e+01
1.172534882840428096e-02,-7.999963613531707551e+01,8.000000000033435299e+01
1.152280592463077527e-02,-7.999964242069168563e+01,8.000000000032855496e+01
1.132376173364973808e-02,-7.999964859749314883e+01,8.000000000032285641e+01
1.112815581891733914e-02,-7.999965466759691424e+01,8.000000000031725733e+01
1.093592878787500756e-02,-7.999966063284610129e+01,8.000000000031175773e+01
1.074702227390934156e-02,-7.999966649505196870e+01,8.000000000030635761e+01
1.056137891864277270e-02,-7.999967225599448284e+01,8.000000000030107117e+01
1.037894235447867769e-02,-7.999967791742282941e+01,8.000000000029588421e+01
1.019965718750272601e-02,-7.999968348105609550e+01,8.000000000029079672e+01
1.002346898068954412e-02,-7.999968894858348278e+01,8.000000000028575187e+01
9.850324237363835764e-03,-7.999969432166518857e+01,8.000000000028082070e+01
